year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1896,9.503942202736988,2.6995559660598523,1.5569828659100668,0.8912530438997995,Denmark,ACCESS-ESM1-5,0.4427498882377249,-0.11512689194412044,0.030250264335720534,0.02425776657163102
1897,7.969352785991182,2.875360141225889,1.423931189477813,0.8433429999587988,Denmark,ACCESS-ESM1-5,0.353421489826321,-0.17038152359263595,-0.08932839841140389,-0.055254631648515504
1898,8.127936165661959,2.044457813207067,1.4263089857734688,0.8428310856122158,Denmark,ACCESS-ESM1-5,0.3550899785859154,-0.17098871399686685,0.001668488759594411,-0.0006071904042309062
1899,8.580256451058249,2.119890483749318,1.4887070172803407,0.8790541293544775,Denmark,ACCESS-ESM1-5,0.39790796958650765,-0.12890880258491613,0.04281799100059225,0.04207991141195072
1900,9.251511428702822,2.082484961606108,1.5541378467594913,0.8930239848219745,Denmark,ACCESS-ESM1-5,0.4409209524898832,-0.11314183976310754,0.043012982903375574,0.01576696282180859
1901,9.24451055290942,2.1960502941543543,1.562299386102757,0.908966861017571,Denmark,ACCESS-ESM1-5,0.44615870149111075,-0.09544664199553811,0.005237749001227532,0.017695197767569434
1902,10.38108428217876,2.4181103491023426,1.5684213251813512,0.8974432919200755,Denmark,ACCESS-ESM1-5,0.450069588118248,-0.10820534510609361,0.003910886627137233,-0.012758703110555505
1903,8.444158187757191,2.3029705217087706,1.4512962263057259,0.8544464168843525,Denmark,ACCESS-ESM1-5,0.3724571062742529,-0.15730148537410463,-0.07761248184399511,-0.04909614026801101
1904,9.418678406725796,2.5273507438641087,1.5484118853053115,0.9118386293771462,Denmark,ACCESS-ESM1-5,0.4372298155542782,-0.09229224603622221,0.06477270928002532,0.06500923933788241
1905,9.069299287758986,2.7846720629291215,1.4633572453060415,0.8602786799077295,Denmark,ACCESS-ESM1-5,0.3807332790412986,-0.1504988958219435,-0.05649653651297959,-0.05820664978572129
1906,8.605805918060293,2.604256591294389,1.4590175045532263,0.8656872157210858,Denmark,ACCESS-ESM1-5,0.3777632671062555,-0.14423161843201748,-0.002970011935043093,0.006267277389926024
1907,8.762317701119024,2.474328718854711,1.5182119347428922,0.8976261137870133,Denmark,ACCESS-ESM1-5,0.4175332836833804,-0.10800165173692515,0.03977001657712487,0.03622996669509233
1908,9.231733284540628,2.387775352380282,1.5424698647439565,0.8994815973009317,Denmark,ACCESS-ESM1-5,0.43338493997379607,-0.10593668461024802,0.015851656290415683,0.002064967126677128
1909,9.437543778257963,1.9820936128636,1.5093590865734097,0.8811102513318583,Denmark,ACCESS-ESM1-5,0.4116851147462678,-0.12657251747975923,-0.02169982522752828,-0.020635832869511206
1910,9.497204389643299,2.552384805967301,1.5008857869307608,0.8700621575709606,Denmark,ACCESS-ESM1-5,0.4060554584376199,-0.1391906244017519,-0.005629656308647868,-0.012618106921992667
1911,8.80881889345934,2.184394017620214,1.427948076483818,0.8473983317999197,Denmark,ACCESS-ESM1-5,0.3562385022505855,-0.1655844094015761,-0.04981695618703441,-0.0263937849998242
1912,8.879018744787093,2.6599317970259286,1.3855261410371997,0.821866639279036,Denmark,ACCESS-ESM1-5,0.32607995272659346,-0.19617713640808676,-0.03015854952399205,-0.030592727006510667
1913,8.218599922311938,2.314049244135427,1.3966308430407606,0.8348640311650801,Denmark,ACCESS-ESM1-5,0.33406279556282875,-0.18048640431870133,0.007982842836235293,0.01569073208938543
1914,8.023084569981597,2.5217471714705884,1.3330016140480991,0.8011859665776262,Denmark,ACCESS-ESM1-5,0.2874332520346226,-0.2216621908485823,-0.04662954352820614,-0.041175786529880964
1915,9.887198972102292,2.045925759957627,1.4894149664773908,0.8660083848655545,Denmark,ACCESS-ESM1-5,0.3983834029060603,-0.14386068817378683,0.11095015087143767,0.07780150267479546
1916,9.776114670457032,2.40431929422283,1.4727021613346747,0.8574218505027404,Denmark,ACCESS-ESM1-5,0.38709891834900756,-0.15382524053517257,-0.01128448455705272,-0.009964552361385742
1917,8.602805933839335,2.8480212487779326,1.3689657359653657,0.8218053259726262,Denmark,ACCESS-ESM1-5,0.314055517479847,-0.19625174169154286,-0.07304340086916056,-0.04242650115637028
1918,8.79631200475824,2.4916592298008893,1.4017699076015697,0.8353921662899891,Denmark,ACCESS-ESM1-5,0.3377356578837512,-0.17985400415959382,0.023680140403904204,0.016397737531949036
1919,9.379113080605858,2.1284950154301683,1.4371601676170354,0.8429559427845468,Denmark,ACCESS-ESM1-5,0.3626690606052941,-0.17084058476054442,0.024933402721542874,0.0090134193990494
1920,9.953311520553086,2.4955045470682053,1.4760228163961409,0.8683922554814948,Denmark,ACCESS-ESM1-5,0.38935118432177107,-0.1411117591643646,0.02668212371647699,0.029728825596179814
1921,7.890697716059597,2.4797936661180544,1.3358833964747288,0.8090626238888856,Denmark,ACCESS-ESM1-5,0.2895927932177222,-0.21187895590982078,-0.09975839110404888,-0.07076719674545617
1922,9.079504511271097,2.2284314458730337,1.3474252227679921,0.7965003430461135,Denmark,ACCESS-ESM1-5,0.2981955289535921,-0.22752771894020757,0.008602735735869893,-0.015648763030386786
1923,8.530368091337799,2.7717436386135668,1.3299201202061057,0.7983543187391704,Denmark,ACCESS-ESM1-5,0.28511888043457945,-0.22520277162983418,-0.013076648519012635,0.0023249473103733875
1924,8.715490354216165,2.8412016924284567,1.3589330741177204,0.8188523502463194,Denmark,ACCESS-ESM1-5,0.3066998875382018,-0.19985149191108018,0.021581007103622374,0.025351279718754005
1925,7.343843976548126,2.5417603465221297,1.169792835391207,0.7101765323620476,Denmark,ACCESS-ESM1-5,0.15682666936382597,-0.34224170272221993,-0.14987321817437585,-0.14239021081113976
1926,8.74433491947545,2.956327373539564,1.2883261757149114,0.7811379326855813,Denmark,ACCESS-ESM1-5,0.2533438376364982,-0.2470035343833665,0.09651716827267223,0.09523816833885343
1927,8.822955688441478,2.5890986805604665,1.2729990583583517,0.768164464206962,Denmark,ACCESS-ESM1-5,0.24137557987220853,-0.26375142265765344,-0.01196825776428967,-0.016747888274286943
1928,9.492088166156776,2.1441570345365304,1.3535185552417033,0.8038133173574457,Denmark,ACCESS-ESM1-5,0.3027075390596712,-0.21838822910547137,0.06133195918746265,0.045363193552182074
1929,7.692807401020269,2.3397525833794535,1.3053978069468335,0.7952831616601385,Denmark,ACCESS-ESM1-5,0.2665078272319962,-0.22905704955534495,-0.03619971182767501,-0.010668820449873578
