year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1900,0.6623544753490652,1.221483750125944,0.4012697337611156,0.2682597029487917,Mongolia,ACCESS-ESM1-5,-0.9131214250341825,-1.3157997268345656,-0.01766351269046973,-0.004948577744135152
1901,1.0883626357697351,1.1126869200948617,0.4215205683145466,0.2806587119924778,Mongolia,ACCESS-ESM1-5,-0.8638867048315255,-1.2706158958791205,0.049234720202656956,0.04518383095544509
1902,2.168283353465991,1.058482760191076,0.46548976653725144,0.3072033822077269,Mongolia,ACCESS-ESM1-5,-0.7646651663149303,-1.1802452679784496,0.09922153851659521,0.09037062790067085
1903,1.8143058556843787,0.7198639906848181,0.4416246151465175,0.2896277901129378,Mongolia,ACCESS-ESM1-5,-0.817295044751795,-1.2391586627397442,-0.05262987843686473,-0.058913394761294535
1904,0.6455443345493733,1.1652517343420308,0.42808488249450705,0.2844358785839926,Mongolia,ACCESS-ESM1-5,-0.8484337794785659,-1.2572474336513455,-0.031138734726770867,-0.018088770911601326
1905,0.7817750258412169,0.8495741144943683,0.42600672603791045,0.28045350760444765,Mongolia,ACCESS-ESM1-5,-0.8533001440160227,-1.2713473160478912,-0.004866364537456813,-0.014099882396545693
1906,1.1588400017411482,0.8750517263804416,0.4177739600916603,0.2714924179325617,Mongolia,ACCESS-ESM1-5,-0.8728147580546415,-1.3038210665816679,-0.01951461403861876,-0.03247375053377666
1907,2.1230943643368296,0.8942598418131218,0.42012189277783424,0.27550116596043805,Mongolia,ACCESS-ESM1-5,-0.8672103889110565,-1.289163418236824,0.005604369143584975,0.014657648344843954
1908,1.2356521250154304,0.9125665211540337,0.3700307751256826,0.24043115191813402,Mongolia,ACCESS-ESM1-5,-0.9941691007874415,-1.4253215010302436,-0.12695871187638497,-0.13615808279341968
1909,2.4478635634516963,0.9355969960202949,0.3998735893626799,0.26129335750861554,Mongolia,ACCESS-ESM1-5,-0.9166068084143825,-1.3421115277177786,0.077562292373059,0.08320997331246494
1910,1.5989617111540615,0.8859537462602093,0.3862655037640217,0.25451724377856794,Mongolia,ACCESS-ESM1-5,-0.9512303123808596,-1.368386689771859,-0.034623503966477176,-0.026275162054080425
1911,1.6211471780669515,1.0282410967979216,0.37802905184009494,0.246474093849608,Mongolia,ACCESS-ESM1-5,-0.9727842295960478,-1.4004983869671532,-0.02155391721518818,-0.032111697195294164
1912,1.9997999578043455,0.813596220471913,0.40794796994917004,0.26881770173367203,Mongolia,ACCESS-ESM1-5,-0.89661563734432,-1.3137218178375074,0.07616859225172778,0.08677656912964582
1913,1.1980657928022018,0.8315662727296288,0.3721155157994402,0.24512510864339293,Mongolia,ACCESS-ESM1-5,-0.9885509465697354,-1.4059865512494356,-0.09193530922541537,-0.0922647334119282
1914,1.4129400848370015,1.0095840582228253,0.3898980691716745,0.2591397786140949,Mongolia,ACCESS-ESM1-5,-0.9418699351174795,-1.3503876770918826,0.046681011452255894,0.055598874157553047
1915,1.8708261564522248,1.1030700318803746,0.43561152615571436,0.28909348035214755,Mongolia,ACCESS-ESM1-5,-0.8310044278608348,-1.2410051817459578,0.11086550725664468,0.10938249534592481
1916,2.0417632360018287,0.9149338955586872,0.4587012950918845,0.30215204040036886,Mongolia,ACCESS-ESM1-5,-0.7793560539866928,-1.196824943258867,0.051648373874142006,0.04418023848709085
1917,0.9460744633429508,1.003132464566823,0.4259362152841019,0.2802113015467926,Mongolia,ACCESS-ESM1-5,-0.8534656733033718,-1.2722113120354002,-0.07410961931667892,-0.07538636877653326
1918,1.5425727030882777,0.8239406334650192,0.42001635858985054,0.2779337870569312,Mongolia,ACCESS-ESM1-5,-0.867461619439763,-1.2803723697141252,-0.013995946136391213,-0.008161057678724992
1919,0.9564626718928658,1.0351911850039974,0.3885760175771733,0.25219049880752403,Mongolia,ACCESS-ESM1-5,-0.9452664588758893,-1.3775705294063172,-0.07780483943612637,-0.09719815969219203
1920,1.682806020102583,0.8585445256647033,0.38319544435330777,0.2509013729277861,Mongolia,ACCESS-ESM1-5,-0.9592101213869247,-1.3826953536128304,-0.013943662511035404,-0.005124824206513168
